tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-17680,Alexander Tomàs Dominguez Gimenez,Lautaro Benjamin Benicio Martin Martinez,Santa Fe,Tucuman,689,25.38,16,1,4,7,1,10
ENV-17681,Dr(a). Emilia Mendoza,Julian Julieta Carrizo Vega,Chaco,Santiago del Estero,112,31.27,16,0,5,9,0,1
ENV-17682,Dr(a). León Peralta,Maria Luz Torres Flores,Santa Cruz,Misiones,787,12.67,6,1,3,1,0,7
ENV-17683,Catalina Rodriguez,Emma Ciro Benitez,Buenos Aires,Catamarca,920,21.46,8,1,2,12,0,10
ENV-17684,Agustin Juana Lopez Vazquez,Delfina Milena Farias Sosa,Corrientes,La Pampa,481,41.7,5,1,5,5,1,10
ENV-17685,Thiago Benjamin Farias,Maria Victoria Simon Benitez,Rio Negro,Buenos Aires,1094,34.19,9,0,2,6,0,2
ENV-17686,Julieta Coronel,Sr(a). Bautista Rodriguez,Misiones,Neuquen,55,34.95,19,1,1,10,1,5
ENV-17687,Thiago Benjamin Martinez Paez,Sr(a). Camila Romero,Rio Negro,San Juan,54,41.75,9,0,2,4,0,1
ENV-17688,Sofía Rios,Ian Ezequiel Cabrera Rodriguez,Santa Cruz,San Juan,1043,18.21,4,1,3,11,1,13
ENV-17689,Juan Cruz Avila Cabrera,Pilar Lautaro Rodriguez Arias,Salta,CABA,1416,6.31,7,1,3,3,1,13
ENV-17690,Sr(a). Guadalupe Correa,Ana Paula Diaz Romero,San Luis,Cordoba,50,42.7,7,0,5,4,0,1
ENV-17691,Dr(a). Sofia Gomez,Tobias Ojeda Medina,La Pampa,CABA,530,10.53,10,1,1,7,1,10
ENV-17692,Thiago Ezequiel Ortiz,Juan Francisco Medina Romero,San Luis,Tucuman,517,19.09,1,1,4,4,1,11
ENV-17693,Sr(a). Emanuel Gonzalez,Ambar Julia Medina Gutierrez,Cordoba,La Rioja,453,43.01,11,0,0,10,0,2
ENV-17694,Dr(a). Benjamin Gutierrez,Nicolas Florencia Coronel,La Rioja,Buenos Aires,1115,27.74,6,0,3,2,0,2
ENV-17695,Emma Sanchez,Juan Ignacio Thiago Bravo Ruiz,Rio Negro,Tucuman,50,36.75,6,0,5,12,1,2
ENV-17696,Emilia Paula Perez Ruiz,Camila Martinez Gomez,Formosa,San Luis,395,1.42,10,0,0,4,0,1
ENV-17697,Sr(a). Isabel Vera,Guadalupe Martina Bravo Castro,Santa Cruz,Corrientes,1127,18.34,14,1,2,2,1,13
ENV-17698,Renata Santino Nuñez,Pilar Aguirre Martin,Formosa,Formosa,50,34.32,14,0,5,6,0,1
ENV-17699,Alma Juan Manuel Fernandez Lopez,Dr(a). Santiago Gomez,Neuquen,La Rioja,80,28.05,3,1,3,2,0,3
ENV-17700,Santino Rodriguez,Olivia Paez,La Rioja,Cordoba,340,29.79,3,0,1,10,0,1
ENV-17701,Lucía  Aguero,Emilia Martinez Alvarez,Misiones,Salta,239,41.54,6,1,2,12,1,7
ENV-17702,Sr(a). Tomas Benjamin Fernandez,Sr(a). Morena Jazmin Soria,Misiones,La Rioja,169,32.81,14,1,1,12,0,5
ENV-17703,Olivia Gonzalez,Matias Gonzalez,Catamarca,Santa Fe,535,0.75,16,1,4,7,1,9
ENV-17704,Manuel Lopez Carrizo,Sr(a). Juan Ignacio Fernandez,La Pampa,Tierra del Fuego,2394,15.96,14,0,6,1,0,3
ENV-17705,Alfonsina Gonzalez Medina,Sr(a). Benjamin Suarez,Corrientes,Santiago del Estero,57,24.05,14,1,2,10,1,4
ENV-17706,Santino Benjamin Martinez,Zoe Valentina Fernandez,Neuquen,San Luis,320,45.53,3,0,4,12,1,2
ENV-17707,Thiago Benjamin Sofía Juarez Pereyra,Valentina Thiago Leonel Benitez Alvarez,Cordoba,Rio Negro,456,3.71,12,0,1,9,1,3
ENV-17708,Delfina Tomas Coronel,Maximo Ramirez Ruiz,Mendoza,Santa Fe,524,19.32,17,0,6,12,0,2
ENV-17709,Paulina Moreno Garcia,Juan Martin Luisana Figueroa Sanchez,Rio Negro,Santiago del Estero,125,36.23,2,1,1,12,1,5
ENV-17710,Dr(a). Luisana Ponce,Victoria Rios,Tierra del Fuego,Neuquen,1878,36.48,6,1,5,12,1,18
ENV-17711,Ignacio Franco Ramirez,Dr(a). Ian Benjamin Medina,Mendoza,CABA,1018,38.13,18,0,6,8,0,2
ENV-17712,Valentin Manuel Ramirez,Facundo Valentina Jazmin Romero,Formosa,Cordoba,443,38.23,5,0,5,8,0,2
ENV-17713,Alejo Mendoza Romero,Dr(a). Santino Agustin Gonzalez,Entre Rios,La Pampa,50,36.32,13,0,3,4,0,1
ENV-17714,Milagros Santiago Paz,Dr(a). Alma Ruiz,Chaco,Entre Rios,498,19.41,19,1,4,3,1,9
ENV-17715,Valentino Correa Caceres,Thiago Agustin Diaz,Santa Fe,Buenos Aires,497,12.57,2,1,5,12,1,12
ENV-17716,Joaquin Ramirez Diaz,Benicio Renzo Gonzalez,Entre Rios,Salta,964,26.25,15,1,4,8,1,18
ENV-17717,Antonia Nahiara Jazmin Herrera Muñoz,Martina Garcia,La Rioja,Santa Cruz,939,4.94,16,0,5,1,0,2
ENV-17718,Justina Fernandez,Mateo Benjamin Valentino Farias,CABA,Entre Rios,492,4.79,12,0,3,10,0,2
ENV-17719,Sr(a). Juan Bautista Diaz,Sr(a). Juan Ignacio Moyano,La Pampa,Salta,978,20.91,14,0,6,1,0,2
ENV-17720,Thiago Herrera Perez,Delfina Luciana Coronel Alvarez,Entre Rios,Salta,994,20.84,9,0,0,8,0,2
ENV-17721,Benjamin Morales Arias,Lola Lautaro Sanchez Alvarez,Santa Cruz,Chaco,1064,46.94,18,1,1,3,1,16
ENV-17722,Joaquin Morena Jazmin Aguirre Rojas,Guadalupe Benjamin Ayala Gutierrez,Santiago del Estero,Formosa,115,14.55,20,0,3,5,0,1
ENV-17723,Dr(a). Mateo Agustin Martinez,Sr(a). Julian Martinez,Neuquen,Rio Negro,125,25.25,16,1,6,2,1,4
ENV-17724,Bautista Benjamin Sosa Mendez,Dr(a). Luca Aguero,CABA,Rio Negro,1273,24.69,17,0,4,8,0,2
ENV-17725,Delfina Juan David Nuñez,Julian Suarez Ledesma,Rio Negro,Catamarca,89,3.8,9,1,3,1,0,3
ENV-17726,Santino Agustin Zoe Jazmin Rodriguez Luna,Vicente Herrera,Salta,Chaco,464,18.33,6,0,3,10,0,2
ENV-17727,Martina Gonzalez,Santino Gabriel Julieta Quiroga Flores,Tucuman,Tierra del Fuego,1739,27.8,11,0,4,1,0,3
ENV-17728,Agustina Sosa Ojeda,Dr(a). Giuliana Acuña,San Juan,Tucuman,75,14.28,8,0,3,3,0,1
ENV-17729,Benjamin Felipe Vera,Lucas Ezequiel Oriana Ramirez Ferreyra,Entre Rios,La Rioja,671,24.52,2,0,4,11,0,2
ENV-17730,Santino Ezequiel Nuñez,Ignacio Diaz,Tierra del Fuego,Rio Negro,1753,47.81,9,1,4,8,1,21
ENV-17731,Federico Juana Moyano Rios,Santiago Felipe Barrios Gomez,Mendoza,San Juan,68,11.23,15,0,2,10,0,1
ENV-17732,Emiliano Valdez,Josefina Pedro Leiva Sosa,La Rioja,CABA,1059,23.0,8,0,2,3,0,2
ENV-17733,Lucas Benjamin Maximo Diaz Ojeda,Joaquina Lisandro Flores,Buenos Aires,Formosa,1030,43.35,1,1,0,1,1,18
ENV-17734,Joaquin Carrizo Godoy,Bautista Fernandez,Chaco,Cordoba,298,14.38,18,0,6,8,0,1
ENV-17735,Florencia Camila Rojas,Emma Sofía Rodriguez Molina,Misiones,Rio Negro,77,31.51,6,0,3,8,0,1
ENV-17736,Santino Romero Rodriguez,Thiago Nahuel Cabrera,Chubut,Entre Rios,925,42.04,15,0,4,2,1,4
ENV-17737,Josefina Sanchez,Olivia Joaquin Rodriguez,Rio Negro,Neuquen,138,5.99,19,1,5,7,1,5
ENV-17738,Isabella Luna,Luna Blanco,Entre Rios,Mendoza,630,18.42,20,1,1,10,1,11
ENV-17739,Emma Simon Medina,Matias Gonzalez Ponce,Rio Negro,San Juan,50,5.89,18,1,2,11,0,3
ENV-17740,Lucas Rodriguez Cabrera,Bautista Mateo Luna Vera,Misiones,Cordoba,574,40.3,1,0,2,3,0,2
ENV-17741,Bautista Torres,Benjamin Rivero,Buenos Aires,Santiago del Estero,957,42.59,4,1,5,1,0,10
ENV-17742,Thiago Nahuel Rodriguez,Valentina Milagros Diaz,Cordoba,Chubut,699,1.91,15,0,0,10,0,2
ENV-17743,Emma Castro,Sr(a). Ambar Ferreyra,Rio Negro,San Luis,388,26.64,16,0,4,8,0,1
ENV-17744,Dr(a). Catalina Ortiz,Dr(a). Tiziano Benjamin Blanco,Santa Fe,Misiones,784,40.91,9,1,4,4,1,9
ENV-17745,Vicente Fernandez Sanchez,Dr(a). Juan Bautista Gutierrez,La Pampa,Tierra del Fuego,2383,39.67,6,1,1,12,1,19
ENV-17746,Isabella Emilia Ruiz Ruiz,Tiziano Benjamin Maldonado,Santa Cruz,Santiago del Estero,1078,40.61,4,1,0,4,1,17
ENV-17747,Delfina Emma Suarez,Matias Ojeda,Tierra del Fuego,Santa Cruz,914,39.65,15,1,5,5,1,18
ENV-17748,Emma Agustina Cordoba Garcia,Tiziano Benjamin Bruno Ruiz,Neuquen,Catamarca,168,9.41,16,0,1,10,0,1
ENV-17749,Ana Paula Mendoza,Ambar Clara Rojas Maldonado,Santa Fe,Buenos Aires,452,35.34,12,1,4,10,0,7
ENV-17750,Lautaro Gomez,Benicio Emilia Nuñez,Corrientes,Tierra del Fuego,2059,26.93,18,1,6,10,1,19
ENV-17751,Francesca Alma Cardozo,Ian Ezequiel Lautaro Benjamin Molina Martinez,Santa Cruz,Santiago del Estero,1014,10.88,15,0,2,2,0,2
ENV-17752,Ambar Gonzalez,Abigail Ayala,Chubut,Catamarca,380,29.04,3,0,0,6,0,1
ENV-17753,Dr(a). Mateo Valentin Perez,Ignacio Carmela Diaz Lopez,Formosa,Chubut,249,3.3,4,1,1,6,0,5
ENV-17754,Bruno Juliana Gutierrez Lopez,Bautista Lucía  Diaz Leiva,Misiones,La Pampa,697,36.27,17,0,5,10,0,2
ENV-17755,Dr(a). Ludmila Diaz,Maria Victoria Valentina Jazmin Perez Escobar,Rio Negro,Santa Cruz,933,40.25,13,0,6,12,0,2
ENV-17756,Lucas Benjamin Ferreyra Flores,Giuliana Lopez,Cordoba,Rio Negro,577,39.56,7,0,4,3,0,2
ENV-17757,Mateo Valentin Rodriguez,Nina Fernandez Soto,Santa Fe,La Rioja,673,18.58,13,1,3,7,1,9
ENV-17758,Juan Cruz Rodriguez,Valentina Isabella Gutierrez,Entre Rios,Catamarca,526,28.34,4,0,4,5,0,2
ENV-17759,Martina Justina Figueroa,Juan Ignacio Vargas,Salta,Misiones,250,3.77,12,1,6,3,1,7
ENV-17760,Sofía Juan Pablo Martin,Valentina Jazmin Pilar Gomez Romero,Salta,Chubut,50,2.27,5,0,4,12,0,1
ENV-17761,Santino Nicolas Lautaro Gomez Acosta,Pilar Franco Rios,San Juan,Chubut,230,13.83,15,1,3,11,0,5
ENV-17762,Victoria Gomez,Lautaro Ezequiel Garcia Gutierrez,Entre Rios,Cordoba,214,38.44,3,1,3,9,0,5
ENV-17763,Ian Benjamin Delfina Gonzalez,Agustín Clara Aguero,Santa Fe,Jujuy,995,18.35,20,0,3,10,0,2
ENV-17764,Sr(a). Joaquin Cruz,Jeremias Gutierrez Flores,Formosa,Jujuy,382,7.19,8,1,2,1,1,9
ENV-17765,Lucio Fernandez Luna,Sr(a). Samuel Molina,Mendoza,Tucuman,256,28.63,3,0,6,9,0,1
ENV-17766,Olivia Tomas Benjamin Dominguez Rodriguez,Dr(a). Santiago Suarez,Salta,Buenos Aires,1434,48.13,19,0,4,6,0,2
ENV-17767,Dr(a). Mia Jazmin Nuñez,Sr(a). Alejo Morales,Misiones,Santiago del Estero,243,6.73,7,1,3,9,0,5
ENV-17768,Sr(a). Martina Cardozo,Uma Lopez,Tucuman,Neuquen,50,6.31,7,1,2,1,0,3
ENV-17769,Benjamin Bruno Campos,Camilo Gutierrez Benitez,San Juan,Jujuy,382,36.11,9,1,6,3,0,5
ENV-17770,Benjamin Valentin Ruiz Suarez,Mateo Valentin Simon Lopez,Cordoba,Mendoza,425,29.57,7,0,5,5,1,3
ENV-17771,Dr(a). Pilar Romero,Sr(a). Mateo Caceres,Tucuman,Santa Cruz,776,30.84,6,0,2,5,0,2
ENV-17772,Juana Mia Garcia,Joaquín Olivia Ponce,Mendoza,Tierra del Fuego,1974,26.7,14,0,1,5,0,3
ENV-17773,Valentina  Agustin Gomez Romero,Renata Soria,La Pampa,La Rioja,580,13.14,14,1,1,6,0,7
ENV-17774,Julieta Juarez Ramirez,Juan Bautista Catalina Rodriguez Gonzalez,Corrientes,Buenos Aires,981,45.7,2,0,5,4,0,2
ENV-17775,Giovanni Rodriguez,Camilo Pereyra,Corrientes,Cordoba,248,29.15,16,1,4,9,1,6
ENV-17776,Benjamin Sosa,Dr(a). Sol Aguero,Corrientes,Santa Cruz,1098,24.71,6,1,3,8,0,10
ENV-17777,Juan Ignacio Catalina Suarez,Dr(a). Máximo Lucero,Neuquen,Misiones,161,20.47,16,0,1,1,0,1
ENV-17778,Thiago Nahuel Ponce,Gael Martina Rodriguez Godoy,Jujuy,Chubut,127,33.78,13,1,1,12,1,6
ENV-17779,Santino Garcia,Valentino Diaz,Neuquen,Santa Fe,707,14.61,4,1,1,1,1,12
ENV-17780,Luca Micaela Rodriguez Fernandez,Tiziana Julia Pereyra,Misiones,Santa Cruz,823,24.93,19,1,2,4,1,14
ENV-17781,Felipe Ponce,Ema Cruz Carrizo,Cordoba,Tierra del Fuego,2299,9.39,3,1,5,9,1,19
ENV-17782,Valentino Rios Bustos,Mateo Benjamin Thiago Nicolas Fernandez Rojas,Santa Fe,Cordoba,138,43.3,14,1,3,5,1,4
ENV-17783,Tomàs Sanchez Sanchez,Sofía Lautaro Cabrera Toledo,Misiones,Buenos Aires,1159,25.26,5,0,5,1,0,2
ENV-17784,Agustina Tomàs Alvarez Ferreyra,Santino Acosta Ortiz,Tierra del Fuego,Jujuy,1434,44.97,5,0,4,5,0,2
ENV-17785,Josefina Gonzalez,Luana Tiziano Aguirre Garcia,Cordoba,Jujuy,796,41.12,13,1,4,5,1,10
ENV-17786,Pedro Elena Cardozo Carrizo,Dr(a). Maria Paz Torres,CABA,Neuquen,1230,5.55,17,0,0,3,0,2
ENV-17787,Lola Gomez Luna,Sr(a). Alma Torres,Neuquen,Mendoza,88,14.38,2,0,3,12,0,1
ENV-17788,Tomàs Guadalupe Alvarez Gomez,Vicente Cabrera,Entre Rios,Santiago del Estero,674,43.56,4,1,6,11,1,11
ENV-17789,Ciro Bautista Pereyra,Sr(a). Mateo Agustin Castro,Santa Cruz,Cordoba,1419,49.58,16,0,5,10,0,2
ENV-17790,Agustina Fernandez Caceres,Benjamin Ramos Lopez,Santa Fe,Entre Rios,50,0.79,6,1,4,2,0,3
ENV-17791,Francisca Gomez Torres,Sr(a). Julian Ramos,Misiones,Chaco,202,41.49,11,0,6,3,0,1
ENV-17792,Isabella Roldan,Santino Martin Gutierrez,Santa Fe,Misiones,751,46.72,4,0,5,4,0,2
ENV-17793,Mia Valentina Molina,Dr(a). Nahiara Franco,Misiones,San Luis,382,4.81,20,0,0,10,0,1
ENV-17794,Thiago Valentin Gonzalez Rodriguez,Sr(a). Santino Torres,Santa Fe,Rio Negro,675,46.95,16,1,1,5,1,9
ENV-17795,Simon Martinez,Tomas Gutierrez,Santa Fe,San Juan,644,26.37,12,1,0,4,0,7
ENV-17796,Sr(a). Santiago Rodriguez,Bautista Herrera Perez,La Pampa,La Pampa,153,2.71,6,0,2,4,0,1
ENV-17797,Guillermina Gimenez,Dr(a). Juan Ignacio Martinez,Buenos Aires,Mendoza,991,36.76,14,1,1,1,1,13
ENV-17798,Matias Dominguez Roldan,Mateo Ezequiel Diaz Acosta,San Luis,Misiones,374,33.55,2,0,2,11,0,1
ENV-17799,Sr(a). Francesca Diaz,Julieta Nicolas Romero Vera,Santiago del Estero,Cordoba,301,15.45,1,0,2,1,0,1
ENV-17800,Emiliano Renata Lopez,Rosario Gomez Lopez,La Rioja,CABA,1025,3.69,16,1,3,4,1,14
ENV-17801,Emiliano Emma Torres,Maximo Acosta,Neuquen,Salta,258,12.32,5,1,4,8,0,5
ENV-17802,Constantino Alfonsina Mendez,Sr(a). Juan Ignacio Rodriguez,Mendoza,Corrientes,82,1.72,13,0,6,6,0,1
ENV-17803,Alfonsina Gutierrez Franco,Julia Peralta Ojeda,Buenos Aires,La Rioja,985,17.89,18,0,6,1,0,2
ENV-17804,Santiago Nicolas Gonzalez,Alma Valentina Gonzalez Sanchez,La Pampa,Jujuy,1063,7.32,14,1,2,2,1,16
ENV-17805,Clara Gonzalez,Sr(a). Lorenzo Gutierrez,Salta,Catamarca,333,19.39,18,0,6,8,0,1
ENV-17806,Lautaro Nicolas Mateo Rodriguez,Alexander Zoe Hernandez Martinez,CABA,Corrientes,952,46.97,19,0,5,6,0,2
ENV-17807,Ian Ezequiel Felipe Rojas Gimenez,Martina Martinez Rivero,Jujuy,Neuquen,355,17.44,6,1,0,5,1,9
ENV-17808,Victoria Emma Mendoza Martinez,Felipe Lopez,Misiones,Santiago del Estero,260,40.22,4,1,3,3,1,8
ENV-17809,Dr(a). Facundo Gonzalez,Maximo Agustina Moreno Ramirez,Rio Negro,Neuquen,139,22.48,10,0,3,3,0,1
ENV-17810,Francisco Escobar Ponce,Delfina Blanco,Corrientes,San Luis,172,24.98,17,1,3,12,1,8
ENV-17811,Lorenzo Helena Caceres Lopez,Thiago Benjamin Maximo Diaz Sanchez,La Pampa,Neuquen,599,47.6,2,1,3,11,1,10
ENV-17812,Benicio Paulina Gomez,Abigail Herrera,Neuquen,Buenos Aires,1168,5.98,1,0,2,10,0,2
ENV-17813,Lautaro Nicolas Sol Lopez,Juan Pablo Herrera,Santa Cruz,San Juan,1004,12.87,4,0,0,3,0,2
ENV-17814,Felicitas Ignacio Torres Garcia,Sofia Ramos Romero,San Luis,Mendoza,304,38.28,13,0,2,1,1,2
ENV-17815,Agustín Maria Victoria Caceres,Luna Ojeda,Santa Cruz,Rio Negro,834,48.04,3,0,3,10,0,2
ENV-17816,Sr(a). Delfina Ojeda,Josefina Lola Morales Quiroga,Neuquen,La Rioja,90,8.8,18,1,5,8,1,5
ENV-17817,Dr(a). Santino Bustos,Mateo Gonzalez Gomez,Entre Rios,Chaco,596,12.32,15,0,2,11,0,2
ENV-17818,Jeremias Ortiz,Salvador Pedro Valdez Castro,Neuquen,San Juan,153,11.67,10,0,2,9,0,1
ENV-17819,Sofia Moyano,Jazmin Lautaro Gomez,Santa Cruz,Santiago del Estero,977,11.61,1,1,2,1,0,10
ENV-17820,Pedro Emma Ayala,Dr(a). Juan Martin Miranda,Mendoza,La Rioja,111,31.63,3,0,6,8,1,2
ENV-17821,Valentina Muñoz Perez,Dr(a). Joaquin Lopez,CABA,San Luis,782,26.42,7,0,0,11,0,2
ENV-17822,Nina Augusto Rodriguez Muñoz,Tiziano Morena Coronel Benitez,Buenos Aires,Santa Fe,489,23.95,9,1,3,9,0,7
ENV-17823,Maria Victoria Bautista Luna Gomez,Santiago Mia Valentina Torres,Corrientes,Misiones,178,8.24,12,1,3,5,0,5
ENV-17824,Dr(a). Zoe Jazmin Carrizo,Valentino Gomez,Mendoza,La Rioja,107,31.11,17,1,2,1,1,6
ENV-17825,Tobias Manuel Avila Silva,Dr(a). Thiago Benjamin Villalba,Tierra del Fuego,Mendoza,1883,22.37,4,1,0,1,1,22
ENV-17826,Juana Gomez Perez,Ana Paula Ferreyra Rodriguez,Santa Fe,Cordoba,122,10.06,18,1,5,5,0,3
ENV-17827,Dr(a). Priscila Maldonado,Franco Gimenez,La Rioja,Santa Cruz,979,3.5,11,0,1,5,0,2
ENV-17828,Milo Gomez Ferreyra,Camilo Felipe Diaz,Misiones,Catamarca,137,33.54,20,1,4,6,1,6
ENV-17829,Victoria Gabriel Gonzalez,Ludmila Valentina Gonzalez Godoy,San Luis,Santiago del Estero,299,48.56,12,0,5,5,0,1
ENV-17830,Sr(a). Sofia Quiroga,Matias Caceres Sosa,Rio Negro,CABA,1260,29.66,15,0,0,1,0,2
ENV-17831,Santiago Octavio Fernandez Gonzalez,Tomàs Nicolas Martinez,Neuquen,Neuquen,69,1.84,18,0,2,12,0,1
ENV-17832,Juan Bautista Gomez,Bruno Ludmila Ramirez Barrios,Buenos Aires,Mendoza,1059,13.61,11,0,1,8,1,3
ENV-17833,Bautista Mia Acuña Diaz,Amparo Gomez Castillo,San Juan,La Rioja,66,30.89,14,0,2,5,1,3
ENV-17834,Benjamin Ferreyra Gutierrez,Valentina Tomas Benjamin Medina,San Juan,Cordoba,335,17.79,18,1,5,11,1,10
ENV-17835,Alma Jazmin Leiva,Guadalupe Cruz,Santa Cruz,Cordoba,1470,12.96,17,0,5,1,0,2
ENV-17836,Thiago Benjamin Rodriguez Vega,Lucio Abril Gomez Gonzalez,Chaco,Chubut,417,29.3,2,1,4,3,1,10
ENV-17837,Maximo Gonzalo Fernandez,Tiziano Benjamin Joaquin Moreno Navarro,Santa Fe,Misiones,727,2.26,16,1,4,9,1,9
ENV-17838,Violeta Emiliano Medina,Luana Benicio Gomez,Santiago del Estero,Salta,447,13.78,20,1,0,8,0,7
ENV-17839,Federico Acosta,Benicio Castro,Mendoza,Salta,377,31.78,1,0,3,8,0,1
ENV-17840,Alexander Lisandro Perez,Dante Garcia,Corrientes,San Juan,97,13.93,5,1,5,9,0,3
ENV-17841,Facundo Ignacio Martinez Flores,Facundo Thiago Benjamin Morales Pereyra,Jujuy,San Luis,759,10.37,9,0,0,6,0,2
ENV-17842,Vicente Gutierrez Rodriguez,Santiago Benjamin Facundo Aguirre Ojeda,Neuquen,Jujuy,473,45.43,9,0,4,7,0,2
ENV-17843,Catalina Guzman Soria,Dr(a). Agustin Castro,Formosa,Salta,263,15.78,13,1,0,8,1,6
ENV-17844,Isabella Arias,Dr(a). Bruno Vargas,Tierra del Fuego,Chubut,1553,7.8,16,0,0,10,0,3
ENV-17845,Dr(a). Catalina Caceres,Dr(a). Isabella Moyano,Formosa,Entre Rios,653,27.47,13,1,2,9,1,9
ENV-17846,Tiziano Valentin Morales Garcia,Miguel Angel Felipe Cruz Vazquez,Tucuman,Santa Fe,733,20.31,10,1,6,7,0,7
ENV-17847,Tomas Maria Paz Castro,Sr(a). Santino Benjamin Paz,Cordoba,Neuquen,433,6.99,7,1,0,11,1,9
ENV-17848,Bautista Diaz Diaz,Delfina Ayala Vargas,San Juan,Salta,313,17.74,14,1,5,3,1,8
ENV-17849,Sofia Luisina Cardozo Rodriguez,Sr(a). Martina Rodriguez,Tierra del Fuego,San Juan,1932,28.44,9,0,1,3,0,3
ENV-17850,Martina Juliana Castillo Ferreyra,Dr(a). Joaquín Benitez,Santa Fe,Jujuy,1073,26.83,8,0,1,3,0,2
ENV-17851,Sara Catalina Gonzalez Peralta,Sr(a). Tobias Medina,Tierra del Fuego,San Luis,2196,0.6,17,0,2,6,0,3
ENV-17852,Luna Benjamin Garcia,Guillermina Valentina Sosa,San Luis,La Pampa,290,8.84,14,1,6,5,0,5
ENV-17853,Dr(a). Ciro Alvarez,Agustina Acosta,Buenos Aires,La Pampa,516,31.64,5,0,2,6,0,2
ENV-17854,Felipe Valentina Suarez,Dr(a). Thiago Benjamin Valdez,Salta,Neuquen,295,11.1,3,1,6,1,1,6
ENV-17855,Geronimo Diaz,Alfonsina Morales Rojas,Chubut,La Rioja,313,16.98,4,0,6,12,0,1
ENV-17856,Isabella Vicente Gomez,Renata Garcia Castillo,San Juan,Chaco,126,15.8,6,0,0,1,0,1
ENV-17857,Emilia Morena Franco,Felicitas Delfina Correa,CABA,CABA,137,5.57,13,1,3,10,1,5
ENV-17858,Lisandro Gino Cardozo Garcia,Ignacio Coronel Rodriguez,Salta,Jujuy,50,46.35,12,0,4,11,0,1
ENV-17859,Dr(a). Juan Cruz Maidana,Alvaro Sosa,San Juan,Cordoba,373,36.79,16,0,4,4,0,1
ENV-17860,Sr(a). Agustin Diaz,Benicio Ledesma,San Juan,San Luis,348,41.46,14,1,4,3,1,8
ENV-17861,Victoria Lucas Benjamin Ojeda Molina,Santiago Medina Dominguez,Misiones,Chaco,282,19.67,18,1,4,12,1,6
ENV-17862,Maria Paz Geronimo Gonzalez,Francisco Mateo Carrizo,San Luis,Buenos Aires,697,18.0,7,1,6,1,0,7
ENV-17863,Santino Lautaro Benjamin Gonzalez,Alejo Pereyra Perez,Mendoza,Mendoza,50,7.16,20,1,5,5,1,4
ENV-17864,Maia Camila Juarez Campos,Maia Valentino Medina,Santa Cruz,Chaco,1055,20.99,20,0,6,9,1,4
ENV-17865,Sr(a). Martina Gimenez,Sr(a). Clara Franco,San Juan,Santiago del Estero,50,7.42,10,1,4,3,0,3
ENV-17866,Matilda Joaquin Martinez,Isabella Helena Vazquez,Catamarca,Tierra del Fuego,1886,16.09,9,0,4,12,0,3
ENV-17867,Thiago Alejo Ojeda Acosta,Sofía Geronimo Ruiz Nuñez,San Juan,Neuquen,109,31.74,11,0,3,9,0,1
ENV-17868,Benjamin Santino Vargas,Ciro Emma Lopez,Tierra del Fuego,Misiones,1765,29.16,13,1,0,8,0,14
ENV-17869,Tomas Benjamin Renata Ponce,Mateo Benjamin Valentina Villalba,Tierra del Fuego,La Rioja,1924,1.37,12,1,6,4,1,20
ENV-17870,Agostina Gomez,Juan Pablo Suarez,Cordoba,Tucuman,488,37.8,10,0,1,11,0,2
ENV-17871,Juana Soto,Clara Lopez Alvarez,Chaco,CABA,1037,31.28,8,0,4,5,1,4
ENV-17872,Catalina Arias Lopez,Dr(a). Santino Agustin Torres,Cordoba,Tierra del Fuego,2375,17.3,12,0,5,2,0,3
ENV-17873,Sr(a). Valentino Flores,Morena Charo Ramos,San Luis,Santa Cruz,1297,25.92,9,1,6,6,0,10
ENV-17874,Camila Agustina Ojeda Farias,Thiago Alma Valentina Ruiz Fernandez,Formosa,Chubut,313,48.21,8,1,2,4,0,5
ENV-17875,Dr(a). Ian Ezequiel Gomez,Nicolas Olivera Gonzalez,Neuquen,Cordoba,478,46.29,6,0,4,11,0,2
ENV-17876,Malena Lucero,Dr(a). Amparo Gomez,Rio Negro,Tierra del Fuego,1733,37.77,5,0,1,10,0,3
ENV-17877,Gabriel Victoria Miranda Vazquez,Antonella Vega,Chaco,Neuquen,117,40.43,7,0,4,4,0,1
ENV-17878,Sofía Rodriguez Aguirre,Mateo Nicolas Fernandez Perez,La Rioja,Misiones,113,23.18,4,1,6,9,1,4
ENV-17879,Benicio Sanchez Castillo,Sofia Belen Bruno Pereyra Gonzalez,Entre Rios,Formosa,682,41.74,2,0,3,4,0,2
ENV-17880,Sr(a). Joaquin Martinez,Juan Cruz Aguirre Lopez,Cordoba,Jujuy,926,39.53,12,0,3,1,0,2
ENV-17881,Sr(a). Lisandro Aguirre,Benjamin Mia Valentina Perez,Catamarca,Catamarca,84,10.33,2,0,5,4,1,2
ENV-17882,Sr(a). Juan Francisco Alvarez,Josefina Thiago Daniel Chavez Gimenez,CABA,Cordoba,778,42.69,16,0,2,10,0,2
ENV-17883,Luciana Martinez Vargas,Juan Manuel Ramos Vega,Santiago del Estero,San Luis,193,44.04,9,1,5,6,1,6
ENV-17884,Nicolas Aguirre,Lola Lopez,Rio Negro,Salta,295,30.36,2,0,6,7,0,1
ENV-17885,Thiago Valentin Vega,Franco Gomez Cordoba,Santiago del Estero,Tierra del Fuego,1936,4.5,10,0,0,8,0,3
